dice,iou,accuracy,hd95,sensitivity,precision,method,image,tumour_type,seconds
0.9014938113529662,0.8206542854922683,0.9911956787109375,16.15549442140351,0.8206542854922683,1.0,kmeans,brisc2025_test_00274_me_ax_t1.jpg,meningioma,0.026615142822265625
0.5809217577706324,0.4093655589123867,0.9970169067382812,9.412537464580227,0.6766541822721598,0.5089201877934272,kmeans,brisc2025_test_00903_pi_co_t1.jpg,pituitary,0.018465042114257812
0.9166289763304689,0.8460896187030337,0.9978904724121094,7.905124837953327,0.8713098308971052,0.9669211195928753,region_growing,brisc2025_test_00089_gl_co_t1.jpg,glioma,0.0050771236419677734
0.9222146481860183,0.8556570625439213,0.9960823059082031,6.0,0.855897652186138,0.999671592775041,region_growing,brisc2025_test_00718_pi_ax_t1.jpg,pituitary,0.00594782829284668
0.8602261048304214,0.7547339945897205,0.99896240234375,6.708203932499369,0.8866525423728814,0.8353293413173652,region_growing,brisc2025_test_00805_pi_ax_t1.jpg,pituitary,0.005242109298706055
0.9484602568925673,0.9019728099764899,0.9963417053222656,10.627256967498148,0.9229160129693547,0.9754587663055494,region_growing,brisc2025_test_00468_me_co_t1.jpg,meningioma,0.0049359798431396484
0.8064516129032258,0.6756756756756757,0.997528076171875,7.635220762868177,0.6891271056661562,0.9719222462203023,region_growing,brisc2025_test_00874_pi_co_t1.jpg,pituitary,0.0059359073638916016
0.2586605080831409,0.14854111405835543,0.9975509643554688,12.0,0.14854111405835543,1.0,region_growing,brisc2025_test_00820_pi_ax_t1.jpg,pituitary,0.005175113677978516
0.9379961143491535,0.8832322809951914,0.9957389831542969,8.0,0.8846194115799393,0.9982277882797732,region_growing,brisc2025_test_00275_me_ax_t1.jpg,meningioma,0.00581812858581543
0.7147147147147147,0.5560747663551402,0.9956512451171875,13.382773154606154,0.672,0.7632282202031,region_growing,brisc2025_test_00892_pi_co_t1.jpg,pituitary,0.0055921077728271484
0.24813186027387465,0.14163843422180497,0.9197807312011719,54.56326570246545,0.5489637715551337,0.16029194382852918,region_growing,brisc2025_test_00243_gl_sa_t1.jpg,glioma,0.004739999771118164
0.7998061076102763,0.6663974151857835,0.9984245300292969,10.032419153728577,0.7842205323193916,0.8160237388724035,region_growing,brisc2025_test_00766_pi_ax_t1.jpg,pituitary,0.0053920745849609375
0.9013871374527113,0.8204775022956842,0.9970169067382812,7.0,0.8221762134805614,0.997488138431482,region_growing,brisc2025_test_00333_me_ax_t1.jpg,meningioma,0.004767894744873047
0.6618425525715118,0.494592436669812,0.9734382629394531,42.4240285095726,0.5459061047908988,0.8403009002343076,region_growing,brisc2025_test_00046_gl_ax_t1.jpg,glioma,0.0051267147064208984
0.6504504504504505,0.4819759679572764,0.9985198974609375,6.8832815729997465,0.4819759679572764,1.0,region_growing,brisc2025_test_00979_pi_sa_t1.jpg,pituitary,0.005361080169677734
0.7688442211055276,0.6244897959183674,0.9975433349609375,10.295630140987,0.6341030195381883,0.9762989972652689,region_growing,brisc2025_test_00369_me_ax_t1.jpg,meningioma,0.004820823669433594
0.2950423216444982,0.17304964539007092,0.9955520629882812,17.592330848745014,0.17304964539007092,1.0,region_growing,brisc2025_test_00958_pi_sa_t1.jpg,pituitary,0.0055141448974609375
0.5590293980401306,0.38795336787564766,0.9963951110839844,9.899494936611665,0.5683111954459203,0.5500459136822773,region_growing,brisc2025_test_00213_gl_sa_t1.jpg,glioma,0.005106925964355469
0.8820346320346321,0.7889641819941917,0.9991683959960938,4.242640687119285,0.859704641350211,0.9055555555555556,region_growing,brisc2025_test_00806_pi_ax_t1.jpg,pituitary,0.00572514533996582
0.4726391287023509,0.30944823687986434,0.9394149780273438,50.79911307086549,1.0,0.30944823687986434,region_growing,brisc2025_test_00160_gl_co_t1.jpg,glioma,0.005349874496459961
0.5051166598444535,0.3378970427163198,0.9953880310058594,16.60716832915468,0.3521689497716895,0.8929088277858177,region_growing,brisc2025_test_00701_pi_ax_t1.jpg,pituitary,0.004979372024536133
0.7828315182575273,0.6431578947368422,0.9974136352539062,8.06225774829855,0.6431578947368422,1.0,region_growing,brisc2025_test_00362_me_ax_t1.jpg,meningioma,0.00494384765625
0.9181689335355695,0.848717477245564,0.9874458312988281,28.117283632617877,0.9170516068146823,0.9192889862577176,region_growing,brisc2025_test_00493_me_sa_t1.jpg,meningioma,0.005669116973876953
0.9102717484190737,0.8353199498117942,0.9979972839355469,6.355069981362662,0.8587552402450822,0.9683636363636363,region_growing,brisc2025_test_00284_me_ax_t1.jpg,meningioma,0.004804134368896484
0.773062363020522,0.630074699577785,0.9956550598144531,17.69180601295413,0.8956602031394275,0.6799859796705222,region_growing,brisc2025_test_00437_me_co_t1.jpg,meningioma,0.005048036575317383
0.8471760797342193,0.7348703170028819,0.99017333984375,18.063458370672944,0.7354758961681088,0.9988808058198098,region_growing,brisc2025_test_00323_me_ax_t1.jpg,meningioma,0.0045740604400634766
0.7040871934604904,0.543313708999159,0.9979286193847656,9.871529131526685,0.5767857142857142,0.9034965034965035,region_growing,brisc2025_test_00867_pi_co_t1.jpg,pituitary,0.005095243453979492
0.8869655392469687,0.7968895578011898,0.9891891479492188,25.308065095677872,0.8104227405247814,0.9794749823819592,region_growing,brisc2025_test_00295_me_ax_t1.jpg,meningioma,0.005118846893310547
0.3571167215514087,0.2173719376391982,0.9597854614257812,42.95055266916374,0.2173719376391982,1.0,region_growing,brisc2025_test_00356_me_ax_t1.jpg,meningioma,0.005185604095458984
0.7336683417085427,0.5793650793650794,0.9987869262695312,8.037056941059355,0.5824468085106383,0.9909502262443439,region_growing,brisc2025_test_00957_pi_sa_t1.jpg,pituitary,0.005525112152099609
0.3726480036714089,0.22899041173152848,0.9947853088378906,19.0,0.22899041173152848,1.0,region_growing,brisc2025_test_00739_pi_ax_t1.jpg,pituitary,0.005530118942260742
0.4267066670922031,0.27121876014281077,0.9314765930175781,55.4059798118342,0.3841954022988506,0.4797961673724252,region_growing,brisc2025_test_00155_gl_co_t1.jpg,glioma,0.005246877670288086
0.9226625625240477,0.8564285714285714,0.9992332458496094,3.0,0.8570407433881344,0.9991666666666666,region_growing,brisc2025_test_00733_pi_ax_t1.jpg,pituitary,0.004832029342651367
0.9490060501296457,0.9029605263157895,0.9972991943359375,6.053795644693841,0.9749889003995856,0.9243721060754876,region_growing,brisc2025_test_00546_me_sa_t1.jpg,meningioma,0.004984140396118164
0.535203668734826,0.36537753222836095,0.9934272766113281,18.576777289265404,0.36537753222836095,1.0,region_growing,brisc2025_test_00934_pi_sa_t1.jpg,pituitary,0.0060710906982421875
0.7824196436183818,0.6426020586793642,0.98052978515625,35.15959180234215,0.9893272962483829,0.6470878578479763,region_growing,brisc2025_test_00462_me_co_t1.jpg,meningioma,0.0054051876068115234
0.42948717948717946,0.27346938775510204,0.9932098388671875,25.946096828015424,0.27346938775510204,1.0,region_growing,brisc2025_test_00126_gl_co_t1.jpg,glioma,0.004573822021484375
0.09283434870902234,0.048676604806814724,0.9880714416503906,30.013329631685814,0.048676604806814724,1.0,region_growing,brisc2025_test_00167_gl_sa_t1.jpg,glioma,0.005682945251464844
0.734229576008273,0.5800653594771242,0.9990196228027344,6.324555320336759,0.5829228243021346,0.9916201117318436,region_growing,brisc2025_test_00929_pi_sa_t1.jpg,pituitary,0.006345987319946289
0.7758692919983242,0.6338124572210815,0.9979591369628906,25.306102423415464,0.6734545454545454,0.9150197628458498,region_growing,brisc2025_test_00228_gl_sa_t1.jpg,glioma,0.005572080612182617
0.48976711362032466,0.32429906542056075,0.9944839477539062,21.0,0.32429906542056075,1.0,region_growing,brisc2025_test_00076_gl_ax_t1.jpg,glioma,0.004977226257324219
0.13454022843599506,0.07212175276403644,0.8690605163574219,100.32821068249847,1.0,0.07212175276403644,region_growing,brisc2025_test_00034_gl_ax_t1.jpg,glioma,0.004923105239868164
0.8833973626830028,0.7911474800074391,0.9957160949707031,6.324555320336759,0.7915891328619278,0.9992952783650458,region_growing,brisc2025_test_00495_me_sa_t1.jpg,meningioma,0.005160093307495117
0.31948489958608,0.19011129355956943,0.9322662353515625,44.065284159048765,0.3077831930290947,0.33211155378486057,region_growing,brisc2025_test_00255_me_ax_t1.jpg,meningioma,0.005787849426269531
0.9141820476415838,0.8419293912538137,0.99169921875,27.802860122766766,0.94511946505749,0.8852058351791033,region_growing,brisc2025_test_00338_me_ax_t1.jpg,meningioma,0.004743814468383789
0.582372405494836,0.4108077521573065,0.9841117858886719,38.90693985690394,0.4108077521573065,1.0,region_growing,brisc2025_test_00185_gl_sa_t1.jpg,glioma,0.005209922790527344
0.3415103415103415,0.20591647331786542,0.9843330383300781,27.0,0.20591647331786542,1.0,region_growing,brisc2025_test_00534_me_sa_t1.jpg,meningioma,0.005883932113647461
0.9029520295202952,0.8230743356878574,0.9979934692382812,6.4031242374328485,0.8283683141503047,0.9922952149229521,region_growing,brisc2025_test_00709_pi_ax_t1.jpg,pituitary,0.005280971527099609
0.032332873995899576,0.016432085269199235,0.8901710510253906,88.42538039022527,0.11206896551724138,0.018891638191744237,region_growing,brisc2025_test_00217_gl_sa_t1.jpg,glioma,0.0058040618896484375
0.8599735799207398,0.7543453070683661,0.998382568359375,6.053795644693841,0.7543453070683661,1.0,region_growing,brisc2025_test_00808_pi_ax_t1.jpg,pituitary,0.005091190338134766
0.8898857019624757,0.8016162872018028,0.9902610778808594,15.0,0.8016162872018028,1.0,region_growing,brisc2025_test_00274_me_ax_t1.jpg,meningioma,0.004655122756958008
0.5752808988764045,0.4037854889589905,0.9971160888671875,9.369650129627486,0.6392009987515606,0.5229826353421859,region_growing,brisc2025_test_00903_pi_co_t1.jpg,pituitary,0.005412101745605469
0.8220424671385238,0.6978540772532189,0.9959716796875,17.69180601295413,0.6990541702493551,0.9975460122699387,chan_vese,brisc2025_test_00089_gl_co_t1.jpg,glioma,0.1275651454925537
0.9393894266567386,0.8857062622858748,0.9968948364257812,9.0,0.8868269365949669,0.998575273072661,chan_vese,brisc2025_test_00718_pi_ax_t1.jpg,pituitary,0.12801408767700195
0.805484147386461,0.6743185078909613,0.9982681274414062,8.06225774829855,0.9957627118644068,0.6762589928057554,chan_vese,brisc2025_test_00805_pi_ax_t1.jpg,pituitary,0.1340019702911377
0.9782458379873411,0.9574180114523686,0.9984397888183594,2.23606797749979,0.9618240769793954,0.9952380952380953,chan_vese,brisc2025_test_00468_me_co_t1.jpg,meningioma,0.13134002685546875
0.9272092398603277,0.8642964446670005,0.9989662170410156,3.1622776601683795,0.8810617662072486,0.9784580498866213,chan_vese,brisc2025_test_00874_pi_co_t1.jpg,pituitary,0.13240885734558105
0.92,0.8518518518518519,0.9995574951171875,2.0,0.8846153846153846,0.9583333333333334,chan_vese,brisc2025_test_00820_pi_ax_t1.jpg,pituitary,0.1332108974456787
0.961975950601235,0.9267376330619912,0.9973220825195312,5.830951894845301,0.9297455763794367,0.9965211536303445,chan_vese,brisc2025_test_00275_me_ax_t1.jpg,meningioma,0.13260960578918457
0.25363825363825365,0.14523809523809525,0.989044189453125,24.725054423845123,0.2296470588235294,0.2832269297736506,chan_vese,brisc2025_test_00892_pi_co_t1.jpg,pituitary,0.13538408279418945
0.32440403047431804,0.19360516280434145,0.9790267944335938,88.88170802265384,0.20882771713336498,0.7264722069345074,chan_vese,brisc2025_test_00243_gl_sa_t1.jpg,glioma,0.1305251121520996
0.8194960760016522,0.6941917424772568,0.9983329772949219,12.904772721475243,0.9429657794676806,0.7246165084002922,chan_vese,brisc2025_test_00766_pi_ax_t1.jpg,pituitary,0.13349103927612305
0.8858459175838239,0.7950838502182402,0.9965972900390625,8.983281572999744,0.796181274442144,0.9982693971733487,chan_vese,brisc2025_test_00333_me_ax_t1.jpg,meningioma,0.13288187980651855
0.46468744237506915,0.30266634638481865,0.9667778015136719,63.19807448535915,0.3028360839609037,0.9981515711645101,chan_vese,brisc2025_test_00046_gl_ax_t1.jpg,glioma,0.1308438777923584
0.9131693198263386,0.8402130492676432,0.999542236328125,2.8284271247461903,0.842456608811749,0.9968404423380727,chan_vese,brisc2025_test_00979_pi_sa_t1.jpg,pituitary,0.13346600532531738
0.897196261682243,0.8135593220338984,0.9986991882324219,5.074264635194588,0.8809946714031972,0.914004914004914,chan_vese,brisc2025_test_00369_me_ax_t1.jpg,meningioma,0.13181710243225098
0.9145327569005653,0.8425245098039216,0.9990196228027344,6.593109348850582,0.975177304964539,0.8609893550407013,chan_vese,brisc2025_test_00958_pi_sa_t1.jpg,pituitary,0.1343691349029541
0.9066666666666666,0.8292682926829268,0.9993057250976562,3.1622776601683795,0.8387096774193549,0.9866071428571429,chan_vese,brisc2025_test_00213_gl_sa_t1.jpg,glioma,0.1278858184814453
0.9180661577608142,0.8485418626528692,0.9993858337402344,3.040569415042095,0.9514767932489452,0.8869223205506391,chan_vese,brisc2025_test_00806_pi_ax_t1.jpg,pituitary,0.1326141357421875
0.7161352969736203,0.5577965460733644,0.9866180419921875,30.521298984443817,0.6217507376703667,0.8443045220377791,chan_vese,brisc2025_test_00160_gl_co_t1.jpg,glioma,0.13052701950073242
0.8609228783478542,0.7558073654390934,0.9983558654785156,8.561500201835056,0.7614155251141552,0.9903489235337788,chan_vese,brisc2025_test_00701_pi_ax_t1.jpg,pituitary,0.13202404975891113
0.9145228215767635,0.8425076452599388,0.9988212585449219,4.123105625617661,0.87,0.9638483965014577,chan_vese,brisc2025_test_00362_me_ax_t1.jpg,meningioma,0.1286783218383789
0.5055671021377672,0.33830030298514874,0.9491806030273438,58.00474102700099,0.33830030298514874,1.0,chan_vese,brisc2025_test_00493_me_sa_t1.jpg,meningioma,0.12794232368469238
0.9548322816340087,0.913568477915475,0.99896240234375,2.8284271247461903,0.927120283779426,0.984251968503937,chan_vese,brisc2025_test_00284_me_ax_t1.jpg,meningioma,0.13138508796691895
0.8773541570969223,0.7815057283142389,0.9979629516601562,6.708203932499369,0.8818097876269622,0.8729433272394881,chan_vese,brisc2025_test_00437_me_co_t1.jpg,meningioma,0.12806296348571777
0.9700535883156457,0.9418486023260559,0.9978256225585938,3.1622776601683795,0.9509682735887928,0.9899206519408107,chan_vese,brisc2025_test_00323_me_ax_t1.jpg,meningioma,0.12962913513183594
0.817641228939544,0.691533948030176,0.99859619140625,8.037056941059355,0.7366071428571429,0.9187082405345212,chan_vese,brisc2025_test_00867_pi_co_t1.jpg,pituitary,0.13310575485229492
0.928197991499605,0.8660162829870859,0.9927177429199219,16.515013884649317,0.8993440233236152,0.9589647936581954,chan_vese,brisc2025_test_00295_me_ax_t1.jpg,meningioma,0.1326150894165039
0.9819947702652223,0.9646264494349038,0.9981613159179688,2.23606797749979,0.9757980697847067,0.9882706766917293,chan_vese,brisc2025_test_00356_me_ax_t1.jpg,meningioma,0.1325211524963379
0.8380952380952381,0.7213114754098361,0.99896240234375,8.0,0.9361702127659575,0.7586206896551724,chan_vese,brisc2025_test_00957_pi_sa_t1.jpg,pituitary,0.13216400146484375
0.826651921481891,0.7045240339302544,0.9976081848144531,7.1340834444436005,0.8432036097010717,0.8107375271149675,chan_vese,brisc2025_test_00739_pi_ax_t1.jpg,pituitary,0.1296682357788086
0.646407958929881,0.4775500588928151,0.9576988220214844,35.3624073009726,0.5825287356321839,0.726022491225557,chan_vese,brisc2025_test_00155_gl_co_t1.jpg,glioma,0.13112211227416992
0.9641025641025641,0.9306930693069307,0.9996261596679688,1.9121320343559443,0.9406719085060757,0.9887302779864763,chan_vese,brisc2025_test_00733_pi_ax_t1.jpg,pituitary,0.13424301147460938
0.9707112970711297,0.943089430894309,0.998504638671875,3.1622776601683795,0.9613733905579399,0.9802323826769277,chan_vese,brisc2025_test_00546_me_sa_t1.jpg,meningioma,0.13435006141662598
0.8374118622978017,0.7202996789154478,0.99700927734375,11.180339887498949,0.7436464088397791,0.958234456573327,chan_vese,brisc2025_test_00934_pi_sa_t1.jpg,pituitary,0.13100004196166992
0.9149828861653969,0.8432888979342628,0.9941253662109375,10.770329614269007,0.8933807675722294,0.9376555781851098,chan_vese,brisc2025_test_00462_me_co_t1.jpg,meningioma,0.13434600830078125
0.6989984185556142,0.5372771474878444,0.9956436157226562,14.212670403551895,0.5412244897959184,0.9866071428571429,chan_vese,brisc2025_test_00126_gl_co_t1.jpg,glioma,0.12977886199951172
0.902248126561199,0.8219053398058253,0.9977607727050781,8.06225774829855,0.8241557651353818,0.9966887417218543,chan_vese,brisc2025_test_00167_gl_sa_t1.jpg,glioma,0.1332530975341797
0.2,0.1111111111111111,0.996124267578125,13.955208419792639,0.20853858784893267,0.19213313161875945,chan_vese,brisc2025_test_00929_pi_sa_t1.jpg,pituitary,0.1326899528503418
0.6947468054898249,0.5322697606961566,0.9975395202636719,28.948090024443985,0.5338181818181819,0.994579945799458,chan_vese,brisc2025_test_00228_gl_sa_t1.jpg,glioma,0.1305389404296875
0.8574479444741057,0.7504672897196262,0.9979629516601562,10.047381840064844,0.7504672897196262,1.0,chan_vese,brisc2025_test_00076_gl_ax_t1.jpg,glioma,0.1273510456085205
0.12040078843626807,0.06405662850651053,0.9591445922851562,53.719133450404236,0.2747376311844078,0.07709297433740009,chan_vese,brisc2025_test_00034_gl_ax_t1.jpg,glioma,0.1288471221923828
0.9162256615077384,0.8454026165468952,0.9967994689941406,7.943074902771984,0.8537402307406029,0.9885800474035769,chan_vese,brisc2025_test_00495_me_sa_t1.jpg,meningioma,0.13322782516479492
0.7767310614282613,0.6349634466605153,0.9803810119628906,37.68015690298632,0.6606114311032344,0.9423785947540293,chan_vese,brisc2025_test_00255_me_ax_t1.jpg,meningioma,0.12958931922912598
0.9523850048934088,0.9090982940698619,0.9957313537597656,5.0990195135927845,0.9125825654407568,0.9958177611674676,chan_vese,brisc2025_test_00338_me_ax_t1.jpg,meningioma,0.12784695625305176
0.575085668212054,0.4035931532041307,0.983917236328125,40.29577245486861,0.4035931532041307,1.0,chan_vese,brisc2025_test_00185_gl_sa_t1.jpg,glioma,0.12909388542175293
0.9766499421072945,0.9543654535168773,0.9990768432617188,2.23606797749979,0.978538283062645,0.974768875192604,chan_vese,brisc2025_test_00534_me_sa_t1.jpg,meningioma,0.1293351650238037
0.9290461649003053,0.8674941294867494,0.9984931945800781,5.385164807134504,0.8754231550440081,0.9896670493685419,chan_vese,brisc2025_test_00709_pi_ax_t1.jpg,pituitary,0.13303232192993164
0.030356558717697088,0.01541221019065967,0.9434623718261719,67.0041042490521,0.05405405405405406,0.02110433912489766,chan_vese,brisc2025_test_00217_gl_sa_t1.jpg,glioma,0.13060903549194336
0.8914505283381364,0.804159445407279,0.9987068176269531,5.0,0.8064889918887601,0.9964209019327129,chan_vese,brisc2025_test_00808_pi_ax_t1.jpg,pituitary,0.13264012336730957
0.9189053055742109,0.8499767044572138,0.9926300048828125,12.125986609083295,0.8505711399487139,0.9991784573254222,chan_vese,brisc2025_test_00274_me_ax_t1.jpg,meningioma,0.12966299057006836
0.448868778280543,0.2893815635939323,0.9976768493652344,8.858785249260027,0.3096129837702871,0.8157894736842105,chan_vese,brisc2025_test_00903_pi_co_t1.jpg,pituitary,0.13155603408813477
