dice,iou,accuracy,hd95,sensitivity,precision,model,image,tumour_type
0.861557478368356,0.756786102062975,0.9991455078125,3.605551275463989,0.9900568181818182,0.762582056892779,proposed_narrow,brisc2025_test_00770_pi_ax_t1.jpg,pituitary
0.8645314866911924,0.761387459500667,0.9952239990234375,23.711043221894574,0.8017258679510335,0.9380136182202395,proposed_narrow,brisc2025_test_00029_gl_ax_t1.jpg,glioma
0.9550376215819416,0.9139445029855989,0.9990653991699219,3.0,0.9342908438061042,0.9767267267267268,proposed_narrow,brisc2025_test_00384_me_ax_t1.jpg,meningioma
0.9627319507250897,0.928141912206855,0.9972648620605469,4.0,0.9729985291027526,0.9526797654562288,proposed_narrow,brisc2025_test_00312_me_ax_t1.jpg,meningioma
0.9366197183098591,0.8807947019867549,0.9965667724609375,7.0,0.8895131086142322,0.9889946460440214,proposed_narrow,brisc2025_test_00152_gl_co_t1.jpg,glioma
0.9652971679297966,0.9329221279876638,0.9966812133789062,3.605551275463989,0.9402439972025799,0.9917219900008196,proposed_narrow,brisc2025_test_00274_me_ax_t1.jpg,meningioma
0.9292112106327651,0.8677819751753912,0.9981307983398438,7.8292247083159925,0.9300173510699826,0.9284064665127021,proposed_narrow,brisc2025_test_00361_me_ax_t1.jpg,meningioma
0.9265471370734528,0.8631465517241379,0.9990310668945312,3.0,0.9212190914318574,0.9319371727748691,proposed_narrow,brisc2025_test_00965_pi_sa_t1.jpg,pituitary
0.930615606341363,0.8702348864073931,0.9987144470214844,5.830951894845301,0.9873307121013543,0.8800623052959502,proposed_narrow,brisc2025_test_00990_pi_sa_t1.jpg,pituitary
0.9255935147654892,0.8614928590676367,0.9980392456054688,9.219544457292887,0.893515930687535,0.9600600600600601,proposed_narrow,brisc2025_test_00751_pi_ax_t1.jpg,pituitary
0.9635967559906564,0.9297508103727715,0.9947090148925781,7.0,0.9451652764905777,0.9827613897960277,proposed_narrow,brisc2025_test_00398_me_co_t1.jpg,meningioma
0.9664384864042593,0.9350565725324257,0.9973068237304688,5.00990195135927,0.988909426987061,0.9449660686064888,proposed_narrow,brisc2025_test_00199_gl_sa_t1.jpg,glioma
0.8181315644002212,0.6922357343311506,0.9962348937988281,15.012259733082223,0.980565371024735,0.7018653177363263,proposed_narrow,brisc2025_test_00744_pi_ax_t1.jpg,pituitary
0.9691604591744934,0.9401661663059415,0.9967308044433594,5.656854249492381,0.9844286863074786,0.9543586109142452,proposed_narrow,brisc2025_test_00379_me_ax_t1.jpg,meningioma
0.4648334945419373,0.3027902790279028,0.9556770324707031,48.373546489791295,0.4640426705903991,0.4656270185475685,proposed_narrow,brisc2025_test_00043_gl_ax_t1.jpg,glioma
0.9816448575996211,0.9639513925228211,0.9976348876953125,3.0,0.9854374702805516,0.9778813259407809,proposed_narrow,brisc2025_test_00297_me_ax_t1.jpg,meningioma
0.9523470839260313,0.9090291921249152,0.9994888305664062,2.23606797749979,0.9626168224299065,0.9422941590429276,proposed_narrow,brisc2025_test_00966_pi_sa_t1.jpg,pituitary
0.9316770186335404,0.872093023255814,0.9991188049316406,4.242640687119285,0.9369422962522308,0.9264705882352942,proposed_narrow,brisc2025_test_00720_pi_ax_t1.jpg,pituitary
0.7557554908706007,0.6074011059123777,0.9964790344238281,9.449836686591162,0.9902912621359223,0.6110397946084724,proposed_narrow,brisc2025_test_00768_pi_ax_t1.jpg,pituitary
0.9434253716933771,0.8929093567251462,0.9988822937011719,3.0,0.9748603351955307,0.9139543583988028,proposed_narrow,brisc2025_test_00535_me_sa_t1.jpg,meningioma
0.8568398727465536,0.7495361781076066,0.9969100952148438,12.206555615733702,0.7893194399218496,0.9369926555856204,proposed_narrow,brisc2025_test_00378_me_ax_t1.jpg,meningioma
0.9044330585876588,0.8255388369255795,0.9983634948730469,7.0,0.9722222222222222,0.8454810495626822,proposed_narrow,brisc2025_test_00833_pi_co_t1.jpg,pituitary
0.9345652832475008,0.8771680409439864,0.99835205078125,5.385164807134504,0.9562926224426535,0.913803317535545,proposed_narrow,brisc2025_test_00853_pi_co_t1.jpg,pituitary
0.944,0.8939393939393939,0.9983444213867188,5.385164807134504,0.9767690253671563,0.913358302122347,proposed_narrow,brisc2025_test_00801_pi_ax_t1.jpg,pituitary
0.9493779493779494,0.9036341363821968,0.998199462890625,3.9408326913196072,0.912765518663642,0.989050279329609,proposed_narrow,brisc2025_test_00380_me_ax_t1.jpg,meningioma
0.9364442370508633,0.8804843804843805,0.9974021911621094,5.094068537913138,0.9335690360997395,0.9393372027710166,proposed_narrow,brisc2025_test_00495_me_sa_t1.jpg,meningioma
0.9530923214819241,0.9103881278538812,0.9994010925292969,2.8284271247461903,0.9713763702801461,0.9354838709677419,proposed_narrow,brisc2025_test_00745_pi_ax_t1.jpg,pituitary
0.9597300827165869,0.9225779451768152,0.9985885620117188,2.8284271247461903,0.9656154183092422,0.9539160536564258,proposed_narrow,brisc2025_test_00501_me_sa_t1.jpg,meningioma
0.7508356904088455,0.6010703993412927,0.9963035583496094,13.419605997509056,0.9707446808510638,0.6121593291404612,proposed_narrow,brisc2025_test_00748_pi_ax_t1.jpg,pituitary
0.9431176726009552,0.8923582580115037,0.9995002746582031,2.0,0.9394463667820069,0.946817785527463,proposed_narrow,brisc2025_test_00174_gl_sa_t1.jpg,glioma
0.7987124463519313,0.6648803143979993,0.9964218139648438,33.074845678358976,0.9356460532931121,0.6967427929614377,proposed_narrow,brisc2025_test_00887_pi_co_t1.jpg,pituitary
0.9165744633768533,0.8459967320261438,0.9928092956542969,21.213203435596427,0.8703143385442932,0.9680284191829485,proposed_narrow,brisc2025_test_00467_me_co_t1.jpg,meningioma
0.6810684571595388,0.5163789287295263,0.9916648864746094,25.80697580112788,0.5189056939501779,0.9906581740976645,proposed_narrow,brisc2025_test_00079_gl_ax_t1.jpg,glioma
0.9299030574198359,0.8689895470383275,0.99713134765625,3.605551275463989,0.9243884358784284,0.9354838709677419,proposed_narrow,brisc2025_test_00317_me_ax_t1.jpg,meningioma
0.9322664420579772,0.8731264790954509,0.9963188171386719,11.054101966249677,0.9394539538831518,0.9251880746726108,proposed_narrow,brisc2025_test_00185_gl_sa_t1.jpg,glioma
0.9150943396226415,0.8434782608695652,0.9973907470703125,13.490585662489144,0.9868808567603748,0.8530432770192086,proposed_narrow,brisc2025_test_00405_me_co_t1.jpg,meningioma
0.7832225913621262,0.6436860068259386,0.9960174560546875,19.874511256392093,0.6813583815028902,0.9208984375,proposed_narrow,brisc2025_test_00137_gl_co_t1.jpg,glioma
0.9860289977477478,0.9724429944816576,0.9969711303710938,3.0,0.9826745694946165,0.9894064055934179,proposed_narrow,brisc2025_test_00304_me_ax_t1.jpg,meningioma
0.9563409563409564,0.9163346613545816,0.9983978271484375,5.054460732476027,0.9307972480777014,0.983326207781103,proposed_narrow,brisc2025_test_00332_me_ax_t1.jpg,meningioma
0.9676526717557252,0.93733247065348,0.9974136352539062,5.0,0.9744402805803786,0.9609589690135506,proposed_narrow,brisc2025_test_00377_me_ax_t1.jpg,meningioma
